Time,Evap Time (s),Mass (kg),Major Axis (m),Eff Diameter (m),Perimeter (m),Snowflake Area (m^2),Rectangle Area (m^2),Water Droplet Area (m^2),Spherical Density (kg/m^3),Heat Flux Density (kg/m^3),Heat Flux Volume (m^3),Spherical Volume (m^3),Delta Temp Max,Delta Temp Mean,Complexity,SDI,PBP SWE (mm),FBF SWE (mm),PBP SWE Accumulation (mm),FBF SWE Accumulation (mm),PBP Snow (mm),FBF Snow (mm),PBP Snow Accumulation (mm),FBF Snow Accumulation (mm),SWE factor,Delta Temp Range,Area Range,Delta Temp Flag,Area Flag,Missing Data
24-Mar-2026 09:52:24.200,0.466666666666667,3.97961991339869e-08,0.00183239217370639,0.0014330415422113,0.00365506,1.6129e-06,2.016125e-06,1.40924076248722e-07,25.9041394335512,105.013378594249,3.78963134666408e-10,1.53628725e-09,79.6078431372549,50.8515406162465,1.25,11.4451699307458,4.19620626028189e-06,5.0232646878997e-06,0.0053227163921124,0.00637180625492109,3.99587777905442e-05,4.78345212309433e-05,0.100805432183875,0.120673850718603,1.19709670505145,42.078431372549,1.4112875e-06,0,0,0
24-Mar-2026 09:52:24.200,1.06666666666667,1.01779524460784e-07,0.00186829337934982,0.00147714541110881,0.0038020625,1.71370625e-06,2.016125e-06,2.63550844052803e-07,60.4915319359101,78.8034333255214,1.29156205720572e-09,1.68254169143242e-09,98.3725490196078,71.3627450980392,1.17647058823529,6.50237435648907,1.07318760837668e-05,1.28470934988977e-05,0.00533344826819617,0.00638465334841999,0.000136185387246208,0.00016302707834859,0.100941617571121,0.120836877796952,1.19709670505145,51.7450980392157,1.51209375e-06,0,0,0
24-Mar-2026 09:52:24.200,0.333333333333333,3.10986622385621e-08,0.00146646968374165,0.00124105038023342,0.00299593,1.209675e-06,1.209675e-06,1.19559825224385e-07,31.1657359040914,116.885381114903,2.66061178411959e-10,9.97847839507601e-10,89.2745098039216,66.6431372549019,1,10.1177381091829,3.27911720243653e-06,3.92542039851429e-06,0.0053367273853986,0.0063885787688185,2.80541259408054e-05,3.35835017268364e-05,0.100969671697062,0.120870461298679,1.19709670505145,37.5294117647059,1.0080625e-06,0,0,0
24-Mar-2026 09:52:24.200,0.333333333333333,7.04897915522876e-08,0.00331188012750086,0.00242984015470095,0.007677785,4.6370875e-06,6.048375e-06,2.06304301881906e-07,9.41232742524995,81.9858299595142,8.59780178929658e-10,7.48909258757705e-09,79.6078431372549,56.1803921568627,1.30434782608696,22.4769307169095,7.43261193366235e-06,8.89755525571326e-06,0.00534415999733227,0.00639747632407421,9.06572750112146e-05,0.000108525525204868,0.101060328972073,0.120978986823883,1.19709670505145,51.7450980392157,4.435475e-06,0,0,0
24-Mar-2026 09:52:24.200,4.6,3.17047384035948e-07,0.00555308525886142,0.00322434346997543,0.0134045325,8.16530625e-06,1.51209375e-05,5.62134511793314e-07,18.1177471162483,9.99144602074227,3.17318817894584e-08,1.74992719570313e-08,98.3725490196078,85.3270815572606,1.85185185185185,14.5255380673056,3.34302332043929e-05,4.00192220180802e-05,0.00537759023053666,0.00643749554609229,0.00334588538385651,0.00400534836849443,0.104406214355929,0.124984335192378,1.19709670505145,32.9803921568627,7.96369375e-06,0,0,0
24-Mar-2026 09:52:24.200,1.13333333333333,2.16521283169935e-07,0.00352341346200562,0.0024032837272242,0.00750697,4.53628125e-06,5.0403125e-06,4.35937799789955e-07,29.8806038129394,135.575929874437,1.5970481144438e-09,7.24621512086623e-09,93.8235294117647,31.3748558246828,1.11111111111111,10.4057992956465,2.28305210973278e-05,2.73303415802187e-05,0.00540042075163399,0.00646482588767251,0.000168396566547411,0.000201586974955882,0.104574610922477,0.125185922167334,1.19709670505145,75.0588235294118,3.72983125e-06,0,0,0
24-Mar-2026 09:52:24.200,0.266666666666667,3.31545826470588e-08,0.00176858582823484,0.0014330415422113,0.003597275,1.6129e-06,2.016125e-06,1.24772777672097e-07,21.5809788482322,147.620619946092,2.24593167669708e-10,1.53628725e-09,79.6078431372549,52.7401960784314,1.25,12.9266978750662,3.49589835934374e-06,4.18492840716515e-06,0.00540391664999333,0.00646901081607968,2.36816398726707e-05,2.83492130617891e-05,0.104598292562349,0.125214271380396,1.19709670505145,42.078431372549,1.0080625e-06,0,0,0
24-Mar-2026 09:52:24.200,0.666666666666667,1.54897170702614e-07,0.00235169298692426,0.00226583762751402,0.006123305,4.03225e-06,4.93950625e-06,3.48700944137213e-07,25.5070977142414,195.321278625954,7.9303786966932e-10,6.07270856284564e-09,56.2941176470588,29.7960784313726,1.225,11.5636337319847,1.63327275354586e-05,1.95518543172006e-05,0.00542024937752879,0.00648856267039688,8.3619806558487e-05,0.000100100994908204,0.104681912368908,0.125314372375304,1.19709670505145,32.9803921568627,7.0564375e-07,0,0,0
24-Mar-2026 09:52:24.200,0.2,3.68689964705882e-08,0.00183308710467706,0.00138753650685194,0.00361823,1.51209375e-06,1.51209375e-06,1.33926034899756e-07,26.4382056201649,164.048484848485,2.24744510774607e-10,1.39453475021269e-09,79.6078431372549,75.0588235294118,1,11.2905138357289,3.8875550220088e-06,4.65377930755294e-06,0.0054241369325508,0.00649321644970443,2.36975978510216e-05,2.83683163050922e-05,0.104705609966759,0.125342740691609,1.19709670505145,9.09803921568627,9.0725625e-07,0,0,0
24-Mar-2026 09:52:24.200,0.133333333333333,5.16655091503268e-09,0.000733234841870825,0.00050665669610982,0.0006223,2.016125e-07,2.016125e-07,3.613193959931e-08,76.0962521791972,202,2.55769847278846e-11,6.78949457703396e-11,98.3725490196078,96.0980392156863,1,5.57989696196243,5.44773464941532e-07,6.52146519880968e-07,0.00542468170601574,0.00649386859622431,2.69689834129471e-06,3.22844811822261e-06,0.1047083068651,0.125345969139727,1.19709670505145,4.54901960784314,0,0,1,0
24-Mar-2026 09:52:24.333,0.133333333333333,1.28858059803922e-08,0.00109985226280624,0.000877555139657192,0.00175133,6.048375e-07,6.048375e-07,6.64505416232222e-08,36.5251711895701,202,6.37911187148127e-11,3.52792486954085e-10,89.2745098039216,79.8921568627451,1,9.10207028002056,1.35871015072696e-06,1.6265074445552e-06,0.00542604041616647,0.00649549510366887,6.72628787488593e-06,8.05201705225344e-06,0.104715033152975,0.125354021156779,1.19709670505145,18.7647058823529,0,0,1,0
24-Mar-2026 09:52:24.400,0.666666666666667,7.54882002777778e-08,0.00203471090844853,0.00182677669688113,0.004841875,2.6209625e-06,3.0241875e-06,2.15945179644268e-07,23.7206506382629,83.8652374947457,9.00113116385168e-10,3.18238320815748e-09,98.3725490196078,52.0294117647059,1.15384615384615,12.1371660359244,7.95965608465609e-06,9.5284780722845e-06,0.00543400007225112,0.00650502358174115,9.49100762417178e-05,0.000113616539545142,0.104809943229217,0.125467637696324,1.19709670505145,75.0588235294118,2.41935e-06,0,0,0
24-Mar-2026 09:52:24.466,0.333333333333333,3.06477354575163e-08,0.0011593460800526,0.00101331339221964,0.0021688425,8.0645e-07,9.0725625e-07,1.1840127888563e-07,56.4249207171932,141.020194986072,2.17328698634569e-10,5.43159566162717e-10,93.8235294117647,81.6549019607843,1.125,6.81115953805697,3.23157040594015e-06,3.86850228509272e-06,0.00543723164265706,0.00650889208402625,2.29156569118296e-05,2.74322573832407e-05,0.104832858886129,0.125495069953708,1.19709670505145,23.3137254901961,6.048375e-07,0,0,0
24-Mar-2026 09:52:24.466,0.133333333333333,1.25800929084967e-08,0.00138568360299855,0.00134048761799221,0.003208655,1.4112875e-06,1.6129e-06,6.53953244563724e-08,10.0045910899943,110.462458471761,1.13885686436291e-10,1.25743199250575e-09,70.5098039215686,61.1274509803921,1.14285714285714,21.5808624199353,1.32647503445823e-06,1.58791889308295e-06,0.00543855811769152,0.00651048000291933,1.20083787090194e-05,1.4375190585577e-05,0.104844867264838,0.125509445144293,1.19709670505145,18.7647058823529,1.10886875e-06,0,0,0
24-Mar-2026 09:52:24.466,0.0666666666666667,2.26227673202614e-09,0.000733234841870825,0.00050665669610982,0.0006223,2.016125e-07,2.016125e-07,2.08347336248045e-08,33.3202524334946,202,1.11993897625057e-11,6.78949457703396e-11,84.156862745098,84.156862745098,1,9.67674958704408,2.385398603886e-07,2.85555280894625e-07,0.00543879665755191,0.00651076555820022,1.18089039796337e-06,1.41364000442884e-06,0.104846048155236,0.125510858784298,1.19709670505145,0,0,1,1,0
24-Mar-2026 09:52:24.533,0.133333333333333,1.13495977941176e-08,0.00104983252632662,0.000801094575741401,0.001575435,5.0403125e-07,6.048375e-07,6.10582633017046e-08,42.2895450010521,202,5.61861276936517e-11,2.6837833780986e-10,98.3725490196078,84.4411764705882,1.2,8.25492280233148,1.19672869147659e-06,1.43259997340716e-06,0.00543999338624339,0.00651219815817363,5.9243994627554e-06,7.09207907627305e-06,0.104851972554698,0.125517950863374,1.19709670505145,27.8627450980392,0,0,1,0
24-Mar-2026 09:52:24.533,1.26666666666667,1.43723357924837e-07,0.0022082853846164,0.00189573576955779,0.0052016025,2.822575e-06,3.52821875e-06,3.31723090962568e-07,40.4108379654929,86.7975961977882,1.65584491069695e-09,3.5565547551269e-09,93.8235294117647,46.7770897832817,1.25,8.50882883012356,1.51545340358366e-05,1.81414427608899e-05,0.00545514792027922,0.00653033960093452,0.000174596241136719,0.000209008584979134,0.105026568795835,0.125726959448353,1.19709670505145,70.5098039215686,2.6209625e-06,0,0,0
24-Mar-2026 09:52:24.733,0.2,9.27839173202614e-09,0.00109985226280624,0.000877555139657192,0.00175133,6.048375e-07,6.048375e-07,5.33833637947243e-08,26.2998563606988,146.492234169654,6.33370894001165e-11,3.52792486954085e-10,65.3921568627451,52.8823529411765,1,11.3300747087761,9.78335778755947e-07,1.17116253718269e-06,0.00545612625605798,0.0065315107634717,6.67841393983336e-06,7.99470732234416e-06,0.105033247209775,0.125734954155675,1.19709670505145,18.7647058823529,4.03225e-07,0,0,0
24-Mar-2026 09:52:24.866,1.33333333333333,1.81226709019608e-07,0.00299443020840035,0.00288838756933169,0.0082921475,6.55240625e-06,8.16530625e-06,3.87173480386935e-07,14.4065409065641,64.3015706806282,2.81838697097651e-09,1.25794741565642e-08,89.2745098039216,32.5823529411765,1.24615384615385,16.923695919079,1.9108976924103e-05,2.28752933127478e-05,0.00547523523298208,0.00655438605678445,0.000297177451838821,0.000355750148411838,0.105330424661614,0.126090704304087,1.19709670505145,75.0588235294118,6.048375e-06,0,0,0
24-Mar-2026 09:52:24.866,0.933333333333333,1.26274784346405e-07,0.00246603301439502,0.00199470940729476,0.0057057925,3.12499375e-06,4.2338625e-06,3.0429995641474e-07,30.4776615847767,117.021178120617,1.07907633792791e-09,4.14319136640975e-09,89.2745098039216,37.3669467787115,1.35483870967742,10.2694518488227,1.33147147747988e-05,1.59390011856115e-05,0.00548854994775688,0.00657032505797006,0.000113780385641605,0.000136206124751049,0.105444205047255,0.126226910428838,1.19709670505145,65.9607843137255,2.72176875e-06,0,0,0
24-Mar-2026 09:52:24.866,0.266666666666667,2.21106979248366e-08,0.0011593460800526,0.00101331339221964,0.0021688425,8.0645e-07,9.0725625e-07,9.52413992721197e-08,40.7075550211571,152.820606694561,1.44684008283181e-10,5.43159566162717e-10,98.3725490196078,67.9509803921569,1.125,8.4674312448502,2.33140478413588e-06,2.79091698523024e-06,0.00549088135254102,0.00657311597495529,1.52558273034186e-05,1.82627005977563e-05,0.105459460874559,0.126245173129436,1.19709670505145,42.078431372549,3.0241875e-07,0,0,0
24-Mar-2026 09:52:24.866,0.4,4.97318739705882e-08,0.00183308710467706,0.0016021891514828,0.00424053,2.016125e-06,2.016125e-06,1.63498591657844e-07,23.1631371483035,97.2199704142012,5.11539694557691e-10,2.14702670247888e-09,89.2745098039216,64.0653594771242,1,12.3311459723101,5.24384753901561e-06,6.27739261074772e-06,0.00549612520008003,0.00657939336756604,5.39379668258943e-05,6.45689623644523e-05,0.105513398841385,0.126309742091801,1.19709670505145,47.1960784313726,1.6129e-06,0,0,0
24-Mar-2026 09:52:24.866,0.0666666666666667,2.64441807189542e-09,0.000733234841870825,0.00050665669610982,0.0006223,2.016125e-07,2.016125e-07,2.31194524437568e-08,38.948673452666,202,1.30911785737397e-11,6.78949457703396e-11,98.3725490196078,98.3725490196078,1,8.72047036972297,2.78833755724512e-07,3.33790970234933e-07,0.00549640403383576,0.00657972715853627,1.38036512734907e-06,1.65243054571749e-06,0.105514779206512,0.126311394522346,1.19709670505145,0,0,1,1,0
24-Mar-2026 09:52:24.866,0.0666666666666667,7.48997026143791e-09,0.00119493770811713,0.000947867884778893,0.0021688425,7.0564375e-07,9.0725625e-07,4.62818661571077e-08,16.8476984658051,202,3.70790607001877e-11,4.44569344390863e-10,79.6078431372549,79.6078431372549,1.28571428571429,15.2466572459424,7.89760348583878e-07,9.45419511070042e-07,0.00549719379418434,0.00658067257804734,3.90970469595979e-06,4.68029460925764e-06,0.105518688911208,0.126316074816956,1.19709670505145,0,0,1,1,0
24-Mar-2026 09:52:24.999,0.0666666666666667,8.55996601307189e-09,0.00146646968374165,0.00101331339221964,0.00237363,8.0645e-07,8.0645e-07,5.05908714107597e-08,15.7595788536799,202,4.2376069371643e-11,5.43159566162717e-10,79.6078431372549,79.6078431372549,1,15.9406228339543,9.02583255524432e-07,1.08047944122291e-06,0.00549809637743986,0.00658175305748857,4.46823393823976e-06,5.34890812486587e-06,0.105523157145146,0.12632142372508,1.19709670505145,0,0,1,1,0
24-Mar-2026 09:52:24.999,0.133333333333333,1.05853151143791e-08,0.00104983252632662,0.000801094575741401,0.001575435,5.0403125e-07,6.048375e-07,5.82854285303356e-08,39.4417641929004,183.455737704918,5.7699558742639e-11,2.6837833780986e-10,93.8235294117647,86.7156862745098,1.2,8.64763737196628,1.11614090080477e-06,1.33612859472654e-06,0.00549921251834067,0.00658308918608329,6.08397924626396e-06,7.28311150930397e-06,0.105529241124393,0.12632870683659,1.19709670505145,14.2156862745098,1.0080625e-07,0,0,0
24-Mar-2026 09:52:25.066,0.0666666666666667,8.6134658006536e-09,0.00200597008717688,0.00171815645058841,0.0044323,2.31854375e-06,3.0241875e-06,5.08014477375951e-08,3.25307238810948,202,4.26409198052158e-11,2.64779407680482e-09,27.8627450980392,27.8627450980392,1.30434782608696,45.6393243353217,9.0822440087146e-07,1.08723243773055e-06,0.00550012074274154,0.00658417641852102,4.49616040035376e-06,5.38233880064628e-06,0.105533737284793,0.12633408917539,1.19709670505145,0,0,1,1,0
24-Mar-2026 09:52:25.066,0.333333333333333,4.39233256045752e-08,0.00176858582823484,0.00134048761799221,0.0034134425,1.4112875e-06,1.51209375e-06,1.5050616035289e-07,34.9309750876045,157.345351043643,2.79152356985699e-10,1.25743199250575e-09,79.6078431372549,59.9333333333333,1.07142857142857,9.37694175900159,4.63138032990974e-06,5.54421013277503e-06,0.00550475212307145,0.0065897206286538,2.94344910681544e-05,3.52359322725539e-05,0.105563171775861,0.126369325107663,1.19709670505145,32.9803921568627,8.0645e-07,0,0,0
24-Mar-2026 09:52:25.066,1,7.28437822058824e-08,0.00104983252632662,0.000801094575741401,0.001575435,5.0403125e-07,6.048375e-07,2.10872100773153e-07,271.421988824934,152.254804270463,4.78433390361095e-10,2.6837833780986e-10,98.3725490196078,95.8705882352941,1.2,2.39022254794253,7.68082232893157e-06,9.19468710204957e-06,0.00551243294540038,0.00659891531575585,5.04471590616444e-05,6.03901278919008e-05,0.105613618934923,0.126429715235555,1.19709670505145,37.5294117647059,3.0241875e-07,0,0,0
24-Mar-2026 09:52:25.066,0.0666666666666667,2.26227673202614e-09,0.000733234841870825,0.00050665669610982,0.0006223,2.016125e-07,2.016125e-07,2.08347336248045e-08,33.3202524334946,202,1.11993897625057e-11,6.78949457703396e-11,84.156862745098,84.156862745098,1,9.67674958704408,2.385398603886e-07,2.85555280894625e-07,0.00551267148526077,0.00659920087103674,1.18089039796337e-06,1.41364000442884e-06,0.105614799825321,0.126431128875559,1.19709670505145,0,0,1,1,0
24-Mar-2026 09:52:25.266,0.666666666666667,5.92930502941176e-08,0.00176858582823484,0.00134048761799221,0.0034134425,1.4112875e-06,1.51209375e-06,1.8383434911909e-07,47.1540812127433,99.9436224489796,5.93264971203003e-10,1.25743199250575e-09,93.8235294117647,63.6862745098039,1.07142857142857,7.67695214067828,6.25200080032013e-06,7.48424955804223e-06,0.00551892348606109,0.00660668512059478,6.25552751353567e-05,7.48847137481222e-05,0.105677355100456,0.126506013589307,1.19709670505145,56.2941176470588,1.209675e-06,0,0,0
24-Mar-2026 09:52:25.399,2.4,2.15886928545752e-07,0.00210057300379194,0.0019622729462778,0.0052593875,3.0241875e-06,3.629025e-06,4.3508592243393e-07,54.733347849867,52.4969546416414,4.11237051786061e-09,3.94433991390271e-09,108.039215686275,57.2260348583878,1.2,6.95078223419016,2.27636332310702e-05,2.72502703359138e-05,0.00554168711929216,0.0066339353909307,0.000433618166738643,0.000519082878653278,0.106110973267195,0.127025096467961,1.19709670505145,75.0588235294118,2.822575e-06,0,0,0
24-Mar-2026 09:52:25.399,1.86666666666667,1.99370779836601e-07,0.00286295084283332,0.00205804922858107,0.0060944125,3.32660625e-06,4.8387e-06,4.12602452325533e-07,43.8125111177192,50.8852579330591,3.91804597117065e-09,4.55054446208104e-09,98.3725490196078,63.7268907563025,1.45454545454545,8.06249752334335,2.10221310746521e-05,2.51655238426256e-05,0.00556270925036681,0.00665910091477332,0.000413128122536143,0.000494554314252107,0.106524101389731,0.127519650782213,1.19709670505145,56.2941176470588,3.12499375e-06,0,0,0
24-Mar-2026 09:52:25.466,0.533333333333333,5.29112899183007e-08,0.00142776820569615,0.00118821527612678,0.0027911425,1.10886875e-06,1.209675e-06,1.70394811338824e-07,60.4180729555553,148.171858444586,3.57094056008542e-10,8.75752690047284e-10,75.0588235294118,60.9852941176471,1.09090909090909,6.50764387299948,5.57909274821039e-06,6.67871354605908e-06,0.00556828834311502,0.00666577962831938,3.76528499188454e-05,4.50741025736465e-05,0.10656175423965,0.127564724884786,1.19709670505145,23.3137254901961,5.0403125e-07,0,0,0
24-Mar-2026 09:52:25.466,0.733333333333333,9.92650344444444e-08,0.00266548638800961,0.00202662678443928,0.005734685,3.2258e-06,4.2338625e-06,2.59192043008839e-07,22.8443538115619,101.59448574969,9.7707108522617e-10,4.34527652930173e-09,93.8235294117647,41.7165775401069,1.3125,12.4455981076934,1.04667422524565e-05,1.25297026630385e-05,0.00557875508536748,0.00667830933098242,0.000103024708233128,0.000123330538764764,0.106664778947883,0.127688055423551,1.19709670505145,70.5098039215686,3.0241875e-06,0,0,0
24-Mar-2026 09:52:25.466,0.2,1.75479303267974e-08,0.00127,0.00101331339221964,0.0021688425,8.0645e-07,9.0725625e-07,8.16409533382745e-08,32.3071366500438,149.417525773196,1.17442249401411e-10,5.43159566162717e-10,79.6078431372549,73.5424836601307,1.125,9.8780081199998,1.85029567382509e-06,2.21498285450696e-06,0.0055806053810413,0.00668052431383693,1.23833912002645e-05,1.48241168031997e-05,0.106677162339083,0.127702879540354,1.19709670505145,9.09803921568627,4.03225e-07,0,0,0
24-Mar-2026 09:52:25.466,1,1.08596925964052e-07,0.00217567201841908,0.00192929122006951,0.0052593875,2.92338125e-06,3.629025e-06,2.75192010497538e-07,28.9686384042843,68.2572651605232,1.59099439024785e-09,3.74877563965834e-09,93.8235294117647,54.9673202614379,1.24137931034483,10.6230600398414,1.14507191765595e-05,1.37076181967288e-05,0.00559205610021786,0.00669423193203366,0.000167758247413377,0.000200822845223759,0.106844920586496,0.127903702385578,1.19709670505145,75.0588235294118,2.52015625e-06,0,0,0
24-Mar-2026 09:52:25.466,0.2,2.04063475490196e-08,0.00109985226280624,0.000877555139657192,0.00175133,6.048375e-07,6.048375e-07,9.02819614358829e-08,57.8423529514545,202,1.01021522519899e-10,3.52792486954085e-10,98.3725490196078,84.3464052287582,1,6.69942799625092,2.15169401093771e-06,2.57578581077246e-06,0.0055942077942288,0.00669680771784443,1.06519505491966e-05,1.27514149048142e-05,0.106855572537046,0.127916453800483,1.19709670505145,23.3137254901961,0,0,1,0
24-Mar-2026 09:52:25.466,0.8,6.25030375490196e-08,0.00170942584758598,0.00151997008832946,0.003830955,1.8145125e-06,2.016125e-06,1.90410787452332e-07,34.0957237739138,89.1888564949789,7.00794247233547e-10,1.83316353579917e-09,84.156862745098,48.7598039215686,1.11111111111111,9.52946271730668,6.59046952114179e-06,7.88942934850082e-06,0.00560079826374994,0.00670469714719293,7.38934187536401e-05,8.84575681149693e-05,0.106929465955799,0.128004911368598,1.19709670505145,65.3921568627451,1.6129e-06,0,0,0
24-Mar-2026 09:52:25.466,0.0666666666666667,4.79969522875817e-09,0.000733234841870825,0.000716520771105651,0.00112903,4.03225e-07,4.03225e-07,3.44006440952156e-08,24.9937385277821,202,2.37608674690999e-11,1.9203590625e-10,89.2745098039216,89.2745098039216,1,11.7214375080867,5.06091325419057e-07,6.05840258114272e-07,0.00560130435507536,0.00670530298745105,2.50540260108444e-06,2.99920919858551e-06,0.1069319713584,0.128007910577796,1.19709670505145,0,0,1,1,0
24-Mar-2026 09:52:25.466,0.266666666666667,3.3574938120915e-08,0.00168560563085385,0.00147714541110881,0.0036261675,1.71370625e-06,2.016125e-06,1.25825195479123e-07,19.9548922275628,171.144840887175,1.96178499724972e-10,1.68254169143242e-09,56.2941176470588,43.3578431372549,1.17647058823529,13.619738427383,3.54022164421324e-06,4.23798766543949e-06,0.00560484457671958,0.00670954097511649,2.06855294372975e-05,2.47625791316335e-05,0.106952656887838,0.128032673156928,1.19709670505145,18.7647058823529,8.0645e-07,0,0,0
